underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask,implied_underlying_price,active_underlying_price,implied_volatility,delta,gamma,theta,vega,rho,open_interest
A,2021-04-26 15:00:00,A,2021-06-18,90.000,C,0.0000,0.0000,0.0000,0.0000,0,118,47.1000,86,48.0000,137.6200,137.6500,137.0945,137.6250,0.7544,0.9455,0.0028,-0.0403,0.0577,11.8996,0
A,2021-04-26 15:30:00,A,2021-06-18,90.000,C,0.0000,0.0000,0.0000,0.0000,0,64,47.2000,92,48.2000,137.3000,137.3400,137.0945,137.3500,0.7769,0.9411,0.0029,-0.0441,0.0613,11.7939,0
A,2021-04-26 16:00:00,A,2021-06-18,90.000,C,0.0000,0.0000,0.0000,0.0000,0,35,45.2000,35,49.9000,137.3400,137.3500,137.0945,137.3400,0.7544,0.9455,0.0028,-0.0403,0.0577,11.8996,0
A,2021-04-26 10:00:00,A,2021-06-18,90.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,437,0.2000,137.0600,137.2000,137.0945,137.1400,0.4985,-0.0106,0.0011,-0.0069,0.0146,-0.2260,0
A,2021-04-26 10:30:00,A,2021-06-18,90.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,376,0.2000,137.3700,137.4300,137.0945,137.3000,0.4985,-0.0106,0.0011,-0.0069,0.0146,-0.2260,0
A,2021-04-26 11:00:00,A,2021-06-18,90.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,606,0.2000,137.3800,137.4300,137.0945,137.4090,0.4985,-0.0106,0.0011,-0.0069,0.0146,-0.2260,0
A,2021-04-26 11:30:00,A,2021-06-18,90.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,615,0.2000,137.4500,137.4900,137.0945,137.4600,0.4985,-0.0106,0.0011,-0.0069,0.0146,-0.2260,0
A,2021-04-26 12:00:00,A,2021-06-18,90.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,615,0.2000,137.6200,137.6700,137.0945,137.6700,0.4985,-0.0106,0.0011,-0.0069,0.0146,-0.2260,0
A,2021-04-26 12:30:00,A,2021-06-18,90.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,590,0.2000,137.6100,137.6500,137.0945,137.6200,0.4985,-0.0106,0.0011,-0.0069,0.0146,-0.2260,0
A,2021-04-26 13:00:00,A,2021-06-18,90.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,591,0.2000,137.3500,137.3900,137.0945,137.3950,0.4985,-0.0106,0.0011,-0.0069,0.0146,-0.2260,0
A,2021-04-26 13:30:00,A,2021-06-18,90.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,659,0.2000,137.5100,137.5900,137.0945,137.5150,0.4985,-0.0106,0.0011,-0.0069,0.0146,-0.2260,0
A,2021-04-26 14:00:00,A,2021-06-18,90.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,671,0.2000,137.6200,137.6500,137.0945,137.6300,0.4985,-0.0106,0.0011,-0.0069,0.0146,-0.2260,0
A,2021-04-26 14:30:00,A,2021-06-18,90.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,673,0.2000,137.6800,137.7200,137.0945,137.7200,0.4985,-0.0106,0.0011,-0.0069,0.0146,-0.2260,0
A,2021-04-26 15:00:00,A,2021-06-18,90.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,693,0.2000,137.6200,137.6500,137.0945,137.6250,0.4985,-0.0106,0.0011,-0.0069,0.0146,-0.2260,0
A,2021-04-26 15:30:00,A,2021-06-18,90.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,691,0.2000,137.3000,137.3400,137.0945,137.3500,0.4985,-0.0106,0.0011,-0.0069,0.0146,-0.2260,0
A,2021-04-26 16:00:00,A,2021-06-18,90.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,569,0.2000,137.3400,137.3500,137.0945,137.3400,0.4985,-0.0106,0.0011,-0.0069,0.0146,-0.2260,0
A,2021-04-26 10:00:00,A,2021-06-18,95.000,C,0.0000,0.0000,0.0000,0.0000,0,8,40.3000,8,44.4000,137.0600,137.2000,137.0945,137.1400,0.6186,0.9523,0.0030,-0.0295,0.0518,12.8140,0
A,2021-04-26 10:30:00,A,2021-06-18,95.000,C,0.0000,0.0000,0.0000,0.0000,0,116,41.1000,116,43.8000,137.3700,137.4300,137.0945,137.3000,0.6344,0.9487,0.0032,-0.0321,0.0549,12.7288,0
A,2021-04-26 11:00:00,A,2021-06-18,95.000,C,0.0000,0.0000,0.0000,0.0000,0,117,41.5000,115,43.4000,137.3800,137.4300,137.0945,137.4090,0.6344,0.9487,0.0032,-0.0321,0.0549,12.7288,0
A,2021-04-26 11:30:00,A,2021-06-18,95.000,C,0.0000,0.0000,0.0000,0.0000,0,93,42.1000,89,42.9000,137.4500,137.4900,137.0945,137.4600,0.6422,0.9469,0.0032,-0.0335,0.0564,12.6868,0
A,2021-04-26 12:00:00,A,2021-06-18,95.000,C,0.0000,0.0000,0.0000,0.0000,0,92,42.5000,123,44.0000,137.6200,137.6700,137.0945,137.6700,0.7466,0.9232,0.0037,-0.0522,0.0753,12.1120,0
A,2021-04-26 12:30:00,A,2021-06-18,95.000,C,0.0000,0.0000,0.0000,0.0000,0,117,41.5000,117,44.4000,137.6100,137.6500,137.0945,137.6200,0.7072,0.9320,0.0035,-0.0449,0.0686,12.3294,0
A,2021-04-26 13:00:00,A,2021-06-18,95.000,C,0.0000,0.0000,0.0000,0.0000,0,102,42.0000,117,43.9000,137.3500,137.3900,137.0945,137.3950,0.7072,0.9320,0.0035,-0.0449,0.0686,12.3294,0
A,2021-04-26 13:30:00,A,2021-06-18,95.000,C,0.0000,0.0000,0.0000,0.0000,0,123,40.6000,123,44.9000,137.5100,137.5900,137.0945,137.5150,0.6793,0.9384,0.0034,-0.0399,0.0635,12.4836,0
A,2021-04-26 14:00:00,A,2021-06-18,95.000,C,0.0000,0.0000,0.0000,0.0000,0,179,41.6000,179,43.9000,137.6200,137.6500,137.0945,137.6300,0.6793,0.9384,0.0034,-0.0399,0.0635,12.4836,0
A,2021-04-26 14:30:00,A,2021-06-18,95.000,C,0.0000,0.0000,0.0000,0.0000,0,26,42.7000,92,43.4000,137.6800,137.7200,137.0945,137.7200,0.7206,0.9290,0.0036,-0.0474,0.0709,12.2552,0
A,2021-04-26 15:00:00,A,2021-06-18,95.000,C,0.0000,0.0000,0.0000,0.0000,0,91,42.5000,94,43.2000,137.6200,137.6500,137.0945,137.6250,0.6934,0.9352,0.0035,-0.0425,0.0661,12.4056,0
A,2021-04-26 15:30:00,A,2021-06-18,95.000,C,0.0000,0.0000,0.0000,0.0000,0,121,42.2000,53,43.1000,137.3000,137.3400,137.0945,137.3500,0.6647,0.9417,0.0033,-0.0374,0.0608,12.5635,0
A,2021-04-26 16:00:00,A,2021-06-18,95.000,C,0.0000,0.0000,0.0000,0.0000,0,34,40.5000,34,44.7000,137.3400,137.3500,137.0945,137.3400,0.6573,0.9434,0.0033,-0.0361,0.0594,12.6041,0
A,2021-04-26 10:00:00,A,2021-06-18,95.000,P,0.0000,0.0000,0.0000,0.0000,0,438,0.0500,448,0.2500,137.0600,137.2000,137.0945,137.1400,0.4679,-0.0161,0.0016,-0.0093,0.0211,-0.3444,0
A,2021-04-26 10:30:00,A,2021-06-18,95.000,P,0.0000,0.0000,0.0000,0.0000,0,442,0.0500,405,0.2500,137.3700,137.4300,137.0945,137.3000,0.4679,-0.0161,0.0016,-0.0093,0.0211,-0.3444,0
A,2021-04-26 11:00:00,A,2021-06-18,95.000,P,0.0000,0.0000,0.0000,0.0000,0,542,0.0500,672,0.2500,137.3800,137.4300,137.0945,137.4090,0.4679,-0.0161,0.0016,-0.0093,0.0211,-0.3444,0
A,2021-04-26 11:30:00,A,2021-06-18,95.000,P,0.0000,0.0000,0.0000,0.0000,0,547,0.0500,683,0.2500,137.4500,137.4900,137.0945,137.4600,0.4679,-0.0161,0.0016,-0.0093,0.0211,-0.3444,0
A,2021-04-26 12:00:00,A,2021-06-18,95.000,P,0.0000,0.0000,0.0000,0.0000,0,537,0.0500,690,0.2500,137.6200,137.6700,137.0945,137.6700,0.4679,-0.0161,0.0016,-0.0093,0.0211,-0.3444,0
A,2021-04-26 12:30:00,A,2021-06-18,95.000,P,0.0000,0.0000,0.0000,0.0000,0,453,0.0500,694,0.2500,137.6100,137.6500,137.0945,137.6200,0.4679,-0.0161,0.0016,-0.0093,0.0211,-0.3444,0
A,2021-04-26 13:00:00,A,2021-06-18,95.000,P,0.0000,0.0000,0.0000,0.0000,0,498,0.0500,690,0.2500,137.3500,137.3900,137.0945,137.3950,0.4679,-0.0161,0.0016,-0.0093,0.0211,-0.3444,0
A,2021-04-26 13:30:00,A,2021-06-18,95.000,P,0.0000,0.0000,0.0000,0.0000,0,504,0.0500,714,0.2500,137.5100,137.5900,137.0945,137.5150,0.4679,-0.0161,0.0016,-0.0093,0.0211,-0.3444,0
A,2021-04-26 14:00:00,A,2021-06-18,95.000,P,0.0000,0.0000,0.0000,0.0000,0,503,0.0500,732,0.2500,137.6200,137.6500,137.0945,137.6300,0.4679,-0.0161,0.0016,-0.0093,0.0211,-0.3444,0
A,2021-04-26 14:30:00,A,2021-06-18,95.000,P,0.0000,0.0000,0.0000,0.0000,0,505,0.0500,728,0.2500,137.6800,137.7200,137.0945,137.7200,0.4679,-0.0161,0.0016,-0.0093,0.0211,-0.3444,0
A,2021-04-26 15:00:00,A,2021-06-18,95.000,P,0.0000,0.0000,0.0000,0.0000,0,511,0.0500,739,0.2500,137.6200,137.6500,137.0945,137.6250,0.4679,-0.0161,0.0016,-0.0093,0.0211,-0.3444,0
A,2021-04-26 15:30:00,A,2021-06-18,95.000,P,0.0000,0.0000,0.0000,0.0000,0,508,0.0500,739,0.2500,137.3000,137.3400,137.0945,137.3500,0.4679,-0.0161,0.0016,-0.0093,0.0211,-0.3444,0
A,2021-04-26 16:00:00,A,2021-06-18,95.000,P,0.0000,0.0000,0.0000,0.0000,0,575,0.0500,653,0.2500,137.3400,137.3500,137.0945,137.3400,0.4679,-0.0161,0.0016,-0.0093,0.0211,-0.3444,0
A,2021-04-26 10:00:00,A,2021-06-18,100.000,C,0.0000,0.0000,0.0000,0.0000,0,2,36.0000,2,38.9000,137.0600,137.2000,137.0945,137.1400,0.5405,0.9484,0.0037,-0.0274,0.0552,13.4692,1
A,2021-04-26 10:30:00,A,2021-06-18,100.000,C,0.0000,0.0000,0.0000,0.0000,0,88,37.2000,22,37.9000,137.3700,137.4300,137.0945,137.3000,0.5558,0.9441,0.0039,-0.0301,0.0588,13.3713,1
A,2021-04-26 11:00:00,A,2021-06-18,100.000,C,0.0000,0.0000,0.0000,0.0000,0,124,36.6000,134,39.4000,137.3800,137.4300,137.0945,137.4090,0.6185,0.9267,0.0043,-0.0416,0.0726,12.9635,1
A,2021-04-26 11:30:00,A,2021-06-18,100.000,C,0.0000,0.0000,0.0000,0.0000,0,135,36.5000,113,38.1000,137.4500,137.4900,137.0945,137.4600,0.5164,0.9550,0.0035,-0.0234,0.0494,13.6205,1
A,2021-04-26 12:00:00,A,2021-06-18,100.000,C,0.0000,0.0000,0.0000,0.0000,0,122,37.2000,135,39.1000,137.6200,137.6700,137.0945,137.6700,0.6376,0.9216,0.0044,-0.0452,0.0765,12.8391,1
A,2021-04-26 12:30:00,A,2021-06-18,100.000,C,0.0000,0.0000,0.0000,0.0000,0,58,37.5000,117,38.8000,137.6100,137.6500,137.0945,137.6200,0.6376,0.9216,0.0044,-0.0452,0.0765,12.8391,1
A,2021-04-26 13:00:00,A,2021-06-18,100.000,C,0.0000,0.0000,0.0000,0.0000,0,15,37.5000,119,38.2000,137.3500,137.3900,137.0945,137.3950,0.5986,0.9322,0.0042,-0.0379,0.0684,13.0934,1
A,2021-04-26 13:30:00,A,2021-06-18,100.000,C,0.0000,0.0000,0.0000,0.0000,0,135,36.7000,144,39.0000,137.5100,137.5900,137.0945,137.5150,0.5986,0.9322,0.0042,-0.0379,0.0684,13.0934,1
A,2021-04-26 14:00:00,A,2021-06-18,100.000,C,0.0000,0.0000,0.0000,0.0000,0,27,37.7000,15,38.0000,137.6200,137.6500,137.0945,137.6300,0.5986,0.9322,0.0042,-0.0379,0.0684,13.0934,1
A,2021-04-26 14:30:00,A,2021-06-18,100.000,C,0.0000,0.0000,0.0000,0.0000,0,22,37.8000,135,39.5000,137.6800,137.7200,137.0945,137.7200,0.6965,0.9062,0.0046,-0.0567,0.0875,12.4606,1
A,2021-04-26 15:00:00,A,2021-06-18,100.000,C,0.0000,0.0000,0.0000,0.0000,0,138,36.5000,124,38.8000,137.6200,137.6500,137.0945,137.6250,0.5705,0.9400,0.0040,-0.0327,0.0622,13.2760,1
A,2021-04-26 15:30:00,A,2021-06-18,100.000,C,0.0000,0.0000,0.0000,0.0000,0,21,37.4000,21,38.0000,137.3000,137.3400,137.0945,137.3500,0.5777,0.9380,0.0040,-0.0340,0.0638,13.2293,1
A,2021-04-26 16:00:00,A,2021-06-18,100.000,C,0.0000,0.0000,0.0000,0.0000,0,132,35.4000,132,39.9000,137.3400,137.3500,137.0945,137.3400,0.5705,0.9400,0.0040,-0.0327,0.0622,13.2760,1
A,2021-04-26 10:00:00,A,2021-06-18,100.000,P,0.0000,0.0000,0.0000,0.0000,0,165,0.1500,524,0.3500,137.0600,137.2000,137.0945,137.1400,0.4463,-0.0264,0.0026,-0.0135,0.0321,-0.5656,0
A,2021-04-26 10:30:00,A,2021-06-18,100.000,P,0.0000,0.0000,0.0000,0.0000,0,171,0.1500,493,0.3500,137.3700,137.4300,137.0945,137.3000,0.4463,-0.0264,0.0026,-0.0135,0.0321,-0.5656,0
A,2021-04-26 11:00:00,A,2021-06-18,100.000,P,0.0000,0.0000,0.0000,0.0000,0,196,0.1500,737,0.3500,137.3800,137.4300,137.0945,137.4090,0.4463,-0.0264,0.0026,-0.0135,0.0321,-0.5656,0
A,2021-04-26 11:30:00,A,2021-06-18,100.000,P,0.0000,0.0000,0.0000,0.0000,0,189,0.1500,728,0.3500,137.4500,137.4900,137.0945,137.4600,0.4463,-0.0264,0.0026,-0.0135,0.0321,-0.5656,0
A,2021-04-26 12:00:00,A,2021-06-18,100.000,P,0.0000,0.0000,0.0000,0.0000,0,190,0.1500,738,0.3500,137.6200,137.6700,137.0945,137.6700,0.4463,-0.0264,0.0026,-0.0135,0.0321,-0.5656,0
A,2021-04-26 12:30:00,A,2021-06-18,100.000,P,0.0000,0.0000,0.0000,0.0000,0,207,0.1500,722,0.3500,137.6100,137.6500,137.0945,137.6200,0.4463,-0.0264,0.0026,-0.0135,0.0321,-0.5656,0
A,2021-04-26 13:00:00,A,2021-06-18,100.000,P,0.0000,0.0000,0.0000,0.0000,0,208,0.1500,736,0.3500,137.3500,137.3900,137.0945,137.3950,0.4463,-0.0264,0.0026,-0.0135,0.0321,-0.5656,0
A,2021-04-26 13:30:00,A,2021-06-18,100.000,P,0.0000,0.0000,0.0000,0.0000,0,159,0.1500,793,0.3500,137.5100,137.5900,137.0945,137.5150,0.4463,-0.0264,0.0026,-0.0135,0.0321,-0.5656,0
A,2021-04-26 14:00:00,A,2021-06-18,100.000,P,0.0000,0.0000,0.0000,0.0000,0,221,0.1500,794,0.3500,137.6200,137.6500,137.0945,137.6300,0.4463,-0.0264,0.0026,-0.0135,0.0321,-0.5656,0
A,2021-04-26 14:30:00,A,2021-06-18,100.000,P,0.0000,0.0000,0.0000,0.0000,0,154,0.1500,796,0.3500,137.6800,137.7200,137.0945,137.7200,0.4463,-0.0264,0.0026,-0.0135,0.0321,-0.5656,0
A,2021-04-26 15:00:00,A,2021-06-18,100.000,P,0.0000,0.0000,0.0000,0.0000,0,162,0.1500,789,0.3500,137.6200,137.6500,137.0945,137.6250,0.4463,-0.0264,0.0026,-0.0135,0.0321,-0.5656,0
A,2021-04-26 15:30:00,A,2021-06-18,100.000,P,0.0000,0.0000,0.0000,0.0000,0,164,0.1500,789,0.3500,137.3000,137.3400,137.0945,137.3500,0.4463,-0.0264,0.0026,-0.0135,0.0321,-0.5656,0
A,2021-04-26 16:00:00,A,2021-06-18,100.000,P,0.0000,0.0000,0.0000,0.0000,0,307,0.1500,730,0.3500,137.3400,137.3500,137.0945,137.3400,0.4463,-0.0264,0.0026,-0.0135,0.0321,-0.5656,0
A,2021-04-26 10:00:00,A,2021-06-18,105.000,C,0.0000,0.0000,0.0000,0.0000,0,2,30.3000,2,34.5000,137.0600,137.2000,137.0945,137.1400,0.4477,0.9498,0.0044,-0.0221,0.0540,14.2480,0
A,2021-04-26 10:30:00,A,2021-06-18,105.000,C,0.0000,0.0000,0.0000,0.0000,0,116,31.1000,116,33.7000,137.3700,137.4300,137.0945,137.3000,0.4477,0.9498,0.0044,-0.0221,0.0540,14.2480,0
A,2021-04-26 11:00:00,A,2021-06-18,105.000,C,0.0000,0.0000,0.0000,0.0000,0,117,32.0000,23,32.9000,137.3800,137.4300,137.0945,137.4090,0.4555,0.9471,0.0045,-0.0235,0.0563,14.1884,0
A,2021-04-26 11:30:00,A,2021-06-18,105.000,C,0.0000,0.0000,0.0000,0.0000,0,123,31.4000,90,33.1000,137.4500,137.4900,137.0945,137.4600,0.4230,0.9581,0.0040,-0.0180,0.0467,14.4314,0
A,2021-04-26 12:00:00,A,2021-06-18,105.000,C,0.0000,0.0000,0.0000,0.0000,0,93,32.4000,101,33.4000,137.6200,137.6700,137.0945,137.6700,0.5187,0.9256,0.0052,-0.0353,0.0735,13.6965,0
A,2021-04-26 12:30:00,A,2021-06-18,105.000,C,0.0000,0.0000,0.0000,0.0000,0,118,31.0000,118,34.4000,137.6100,137.6500,137.0945,137.6200,0.4921,0.9346,0.0049,-0.0302,0.0665,13.9052,0
A,2021-04-26 13:00:00,A,2021-06-18,105.000,C,0.0000,0.0000,0.0000,0.0000,0,93,32.0000,102,33.4000,137.3500,137.3900,137.0945,137.3950,0.4921,0.9346,0.0049,-0.0302,0.0665,13.9052,0
A,2021-04-26 13:30:00,A,2021-06-18,105.000,C,0.0000,0.0000,0.0000,0.0000,0,179,31.4000,128,33.2000,137.5100,137.5900,137.0945,137.5150,0.4314,0.9553,0.0042,-0.0194,0.0492,14.3696,0
A,2021-04-26 14:00:00,A,2021-06-18,105.000,C,0.0000,0.0000,0.0000,0.0000,0,90,32.6000,118,33.9000,137.6200,137.6500,137.0945,137.6300,0.5613,0.9115,0.0054,-0.0436,0.0839,13.3653,0
A,2021-04-26 14:30:00,A,2021-06-18,105.000,C,0.0000,0.0000,0.0000,0.0000,0,25,32.8000,19,33.2000,137.6800,137.7200,137.0945,137.7200,0.5314,0.9213,0.0053,-0.0377,0.0767,13.5977,0
A,2021-04-26 15:00:00,A,2021-06-18,105.000,C,0.0000,0.0000,0.0000,0.0000,0,82,32.7000,92,33.5000,137.6200,137.6500,137.0945,137.6250,0.5436,0.9172,0.0053,-0.0401,0.0797,13.5023,0
A,2021-04-26 15:30:00,A,2021-06-18,105.000,C,0.0000,0.0000,0.0000,0.0000,0,156,31.2000,117,33.5000,137.3000,137.3400,137.0945,137.3500,0.4397,0.9525,0.0043,-0.0207,0.0516,14.3084,0
A,2021-04-26 16:00:00,A,2021-06-18,105.000,C,0.0000,0.0000,0.0000,0.0000,0,35,30.3000,35,34.9000,137.3400,137.3500,137.0945,137.3400,0.4779,0.9395,0.0048,-0.0275,0.0626,14.0155,0
A,2021-04-26 10:00:00,A,2021-06-18,105.000,P,0.0000,0.0000,0.0000,0.0000,0,241,0.2000,513,0.4000,137.0600,137.2000,137.0945,137.1400,0.4002,-0.0343,0.0036,-0.0150,0.0398,-0.7300,0
A,2021-04-26 10:30:00,A,2021-06-18,105.000,P,0.0000,0.0000,0.0000,0.0000,0,200,0.2000,478,0.4000,137.3700,137.4300,137.0945,137.3000,0.4002,-0.0343,0.0036,-0.0150,0.0398,-0.7300,0
A,2021-04-26 11:00:00,A,2021-06-18,105.000,P,0.0000,0.0000,0.0000,0.0000,0,244,0.2000,711,0.4000,137.3800,137.4300,137.0945,137.4090,0.4002,-0.0343,0.0036,-0.0150,0.0398,-0.7300,0
A,2021-04-26 11:30:00,A,2021-06-18,105.000,P,0.0000,0.0000,0.0000,0.0000,0,252,0.2000,725,0.4000,137.4500,137.4900,137.0945,137.4600,0.4002,-0.0343,0.0036,-0.0150,0.0398,-0.7300,0
A,2021-04-26 12:00:00,A,2021-06-18,105.000,P,0.0000,0.0000,0.0000,0.0000,0,269,0.2000,729,0.4000,137.6200,137.6700,137.0945,137.6700,0.4002,-0.0343,0.0036,-0.0150,0.0398,-0.7300,0
A,2021-04-26 12:30:00,A,2021-06-18,105.000,P,0.0000,0.0000,0.0000,0.0000,0,251,0.2000,714,0.4000,137.6100,137.6500,137.0945,137.6200,0.4002,-0.0343,0.0036,-0.0150,0.0398,-0.7300,0
A,2021-04-26 13:00:00,A,2021-06-18,105.000,P,0.0000,0.0000,0.0000,0.0000,0,253,0.2000,721,0.4000,137.3500,137.3900,137.0945,137.3950,0.4002,-0.0343,0.0036,-0.0150,0.0398,-0.7300,0
A,2021-04-26 13:30:00,A,2021-06-18,105.000,P,0.0000,0.0000,0.0000,0.0000,0,297,0.2000,780,0.4000,137.5100,137.5900,137.0945,137.5150,0.4002,-0.0343,0.0036,-0.0150,0.0398,-0.7300,0
A,2021-04-26 14:00:00,A,2021-06-18,105.000,P,0.0000,0.0000,0.0000,0.0000,0,299,0.2000,782,0.4000,137.6200,137.6500,137.0945,137.6300,0.4002,-0.0343,0.0036,-0.0150,0.0398,-0.7300,0
A,2021-04-26 14:30:00,A,2021-06-18,105.000,P,0.0000,0.0000,0.0000,0.0000,0,285,0.2000,782,0.4000,137.6800,137.7200,137.0945,137.7200,0.4002,-0.0343,0.0036,-0.0150,0.0398,-0.7300,0
A,2021-04-26 15:00:00,A,2021-06-18,105.000,P,0.0000,0.0000,0.0000,0.0000,0,319,0.2000,767,0.4000,137.6200,137.6500,137.0945,137.6250,0.4002,-0.0343,0.0036,-0.0150,0.0398,-0.7300,0
A,2021-04-26 15:30:00,A,2021-06-18,105.000,P,0.0000,0.0000,0.0000,0.0000,0,309,0.2000,768,0.4000,137.3000,137.3400,137.0945,137.3500,0.4002,-0.0343,0.0036,-0.0150,0.0398,-0.7300,0
A,2021-04-26 16:00:00,A,2021-06-18,105.000,P,0.0000,0.0000,0.0000,0.0000,0,393,0.2000,707,0.4000,137.3400,137.3500,137.0945,137.3400,0.4002,-0.0343,0.0036,-0.0150,0.0398,-0.7300,0
A,2021-04-26 10:00:00,A,2021-06-18,110.000,C,0.0000,0.0000,0.0000,0.0000,0,2,26.4000,2,28.1000,137.0600,137.2000,137.0945,137.1400,0.3458,0.9582,0.0049,-0.0145,0.0465,15.1757,0
A,2021-04-26 10:30:00,A,2021-06-18,110.000,C,0.0000,0.0000,0.0000,0.0000,0,56,27.5000,102,28.7000,137.3700,137.4300,137.0945,137.3000,0.4624,0.9088,0.0068,-0.0367,0.0857,14.0728,0
A,2021-04-26 11:00:00,A,2021-06-18,110.000,C,0.0000,0.0000,0.0000,0.0000,0,118,26.9000,132,29.4000,137.3800,137.4300,137.0945,137.4090,0.4681,0.9065,0.0068,-0.0378,0.0873,14.0196,0
A,2021-04-26 11:30:00,A,2021-06-18,110.000,C,0.0000,0.0000,0.0000,0.0000,0,90,27.7000,183,28.7000,137.4500,137.4900,137.0945,137.4600,0.4736,0.9043,0.0068,-0.0390,0.0889,13.9677,0
A,2021-04-26 12:00:00,A,2021-06-18,110.000,C,0.0000,0.0000,0.0000,0.0000,0,96,27.7000,105,28.6000,137.6200,137.6700,137.0945,137.6700,0.4681,0.9065,0.0068,-0.0378,0.0873,14.0196,0
A,2021-04-26 12:30:00,A,2021-06-18,110.000,C,0.0000,0.0000,0.0000,0.0000,0,118,26.4000,118,29.5000,137.6100,137.6500,137.0945,137.6200,0.4450,0.9160,0.0066,-0.0331,0.0806,14.2383,0
A,2021-04-26 13:00:00,A,2021-06-18,110.000,C,0.0000,0.0000,0.0000,0.0000,0,12,27.7000,21,28.0000,137.3500,137.3900,137.0945,137.3950,0.4329,0.9211,0.0065,-0.0307,0.0768,14.3549,0
A,2021-04-26 13:30:00,A,2021-06-18,110.000,C,0.0000,0.0000,0.0000,0.0000,0,123,25.6000,123,30.3000,137.5100,137.5900,137.0945,137.5150,0.4450,0.9160,0.0066,-0.0331,0.0806,14.2383,0
A,2021-04-26 14:00:00,A,2021-06-18,110.000,C,0.0000,0.0000,0.0000,0.0000,0,119,26.6000,119,29.3000,137.6200,137.6500,137.0945,137.6300,0.4450,0.9160,0.0066,-0.0331,0.0806,14.2383,0
A,2021-04-26 14:30:00,A,2021-06-18,110.000,C,0.0000,0.0000,0.0000,0.0000,0,115,27.5000,92,28.5000,137.6800,137.7200,137.0945,137.7200,0.4509,0.9136,0.0067,-0.0343,0.0824,14.1819,0
A,2021-04-26 15:00:00,A,2021-06-18,110.000,C,0.0000,0.0000,0.0000,0.0000,0,87,27.8000,93,28.5000,137.6200,137.6500,137.0945,137.6250,0.4681,0.9065,0.0068,-0.0378,0.0873,14.0196,0
A,2021-04-26 15:30:00,A,2021-06-18,110.000,C,0.0000,0.0000,0.0000,0.0000,0,119,26.3000,20,28.2000,137.3000,137.3400,137.0945,137.3500,0.3458,0.9582,0.0049,-0.0145,0.0465,15.1757,0
A,2021-04-26 16:00:00,A,2021-06-18,110.000,C,0.0000,0.0000,0.0000,0.0000,0,35,25.4000,35,29.8000,137.3400,137.3500,137.0945,137.3400,0.4000,0.9352,0.0060,-0.0243,0.0661,14.6704,0
A,2021-04-26 10:00:00,A,2021-06-18,110.000,P,0.0000,0.0000,0.0000,0.0000,0,189,0.3000,536,0.5000,137.0600,137.2000,137.0945,137.1400,0.3618,-0.0482,0.0053,-0.0178,0.0525,-1.0230,6
A,2021-04-26 10:30:00,A,2021-06-18,110.000,P,0.0000,0.0000,0.0000,0.0000,0,178,0.3000,480,0.5000,137.3700,137.4300,137.0945,137.3000,0.3618,-0.0482,0.0053,-0.0178,0.0525,-1.0230,6
A,2021-04-26 11:00:00,A,2021-06-18,110.000,P,0.0000,0.0000,0.0000,0.0000,0,192,0.3000,722,0.5000,137.3800,137.4300,137.0945,137.4090,0.3618,-0.0482,0.0053,-0.0178,0.0525,-1.0230,6
A,2021-04-26 11:30:00,A,2021-06-18,110.000,P,0.0000,0.0000,0.0000,0.0000,0,199,0.3000,735,0.5000,137.4500,137.4900,137.0945,137.4600,0.3618,-0.0482,0.0053,-0.0178,0.0525,-1.0230,6
A,2021-04-26 12:00:00,A,2021-06-18,110.000,P,0.0000,0.0000,0.0000,0.0000,0,179,0.3000,745,0.5000,137.6200,137.6700,137.0945,137.6700,0.3618,-0.0482,0.0053,-0.0178,0.0525,-1.0230,6
A,2021-04-26 12:30:00,A,2021-06-18,110.000,P,0.0000,0.0000,0.0000,0.0000,0,225,0.3000,755,0.5000,137.6100,137.6500,137.0945,137.6200,0.3618,-0.0482,0.0053,-0.0178,0.0525,-1.0230,6
A,2021-04-26 13:00:00,A,2021-06-18,110.000,P,0.0000,0.0000,0.0000,0.0000,0,251,0.3000,774,0.5000,137.3500,137.3900,137.0945,137.3950,0.3618,-0.0482,0.0053,-0.0178,0.0525,-1.0230,6
A,2021-04-26 13:30:00,A,2021-06-18,110.000,P,0.0000,0.0000,0.0000,0.0000,0,318,0.3000,780,0.5000,137.5100,137.5900,137.0945,137.5150,0.3618,-0.0482,0.0053,-0.0178,0.0525,-1.0230,6
